timestamp,message_type,field,value
1749826243.1767478,SERVO_OUTPUT_RAW,servo16_raw,0
1749826243.176819,ATTITUDE,mavpackettype,ATTITUDE
1749826243.176819,ATTITUDE,time_boot_ms,815684
1749826243.176819,ATTITUDE,roll,0.004279056563973427
1749826243.176819,ATTITUDE,pitch,-0.05885065719485283
1749826243.176819,ATTITUDE,yaw,1.4727697372436523
1749826243.176819,ATTITUDE,rollspeed,0.004925881512463093
1749826243.176819,ATTITUDE,pitchspeed,-0.0012493922840803862
1749826243.176819,ATTITUDE,yawspeed,-0.0014182670274749398
1749826243.1768773,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826243.1768773,ATTITUDE_QUATERNION,time_boot_ms,815684
1749826243.1768773,ATTITUDE_QUATERNION,q1,-0.740536630153656
1749826243.1768773,ATTITUDE_QUATERNION,q2,-0.021344056352972984
1749826243.1768773,ATTITUDE_QUATERNION,q3,0.020361756905913353
1749826243.1768773,ATTITUDE_QUATERNION,q4,-0.6713682413101196
1749826243.1768773,ATTITUDE_QUATERNION,rollspeed,0.004925881512463093
1749826243.1768773,ATTITUDE_QUATERNION,pitchspeed,-0.0012493922840803862
1749826243.1768773,ATTITUDE_QUATERNION,yawspeed,-0.0014182670274749398
1749826243.1768773,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826243.1769419,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826243.1769419,ATTITUDE_TARGET,time_boot_ms,815680
1749826243.1769419,ATTITUDE_TARGET,type_mask,0
1749826243.1769419,ATTITUDE_TARGET,q,"[0.7405311465263367, 0.021693654358386993, -0.019784267991781235, 0.6713804006576538]"
1749826243.1769419,ATTITUDE_TARGET,body_roll_rate,0.005175702273845673
1749826243.1769419,ATTITUDE_TARGET,body_pitch_rate,0.0015447139739990234
1749826243.1769419,ATTITUDE_TARGET,body_yaw_rate,-3.7550926208496094e-05
1749826243.1769419,ATTITUDE_TARGET,thrust,0.7268176078796387
1749826243.1769977,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826243.1769977,GLOBAL_POSITION_INT,time_boot_ms,815680
1749826243.1769977,GLOBAL_POSITION_INT,lat,474001447
1749826243.1769977,GLOBAL_POSITION_INT,lon,85454839
1749826243.1769977,GLOBAL_POSITION_INT,alt,50263
1749826243.1769977,GLOBAL_POSITION_INT,relative_alt,50007
1749826243.1769977,GLOBAL_POSITION_INT,vx,50
1749826243.1769977,GLOBAL_POSITION_INT,vy,499
1749826243.1769977,GLOBAL_POSITION_INT,vz,0
1749826243.1769977,GLOBAL_POSITION_INT,hdg,8438
1749826243.1770453,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826243.1770453,LOCAL_POSITION_NED,time_boot_ms,815680
1749826243.1770453,LOCAL_POSITION_NED,x,241.69471740722656
1749826243.1770453,LOCAL_POSITION_NED,y,-51.18280792236328
1749826243.1770453,LOCAL_POSITION_NED,z,-50.026832580566406
1749826243.1770453,LOCAL_POSITION_NED,vx,0.509516179561615
1749826243.1770453,LOCAL_POSITION_NED,vy,4.990275859832764
1749826243.1770453,LOCAL_POSITION_NED,vz,0.008427735418081284
1749826243.177099,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826243.177099,POSITION_TARGET_LOCAL_NED,time_boot_ms,815680
1749826243.177099,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826243.177099,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826243.177099,POSITION_TARGET_LOCAL_NED,x,241.70590209960938
1749826243.177099,POSITION_TARGET_LOCAL_NED,y,-51.19118881225586
1749826243.177099,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826243.177099,POSITION_TARGET_LOCAL_NED,vx,0.4994935691356659
1749826243.177099,POSITION_TARGET_LOCAL_NED,vy,4.968081474304199
1749826243.177099,POSITION_TARGET_LOCAL_NED,vz,0.008016405627131462
1749826243.177099,POSITION_TARGET_LOCAL_NED,afx,0.001693057594820857
1749826243.177099,POSITION_TARGET_LOCAL_NED,afy,0.5765957832336426
1749826243.177099,POSITION_TARGET_LOCAL_NED,afz,0.00042261206544935703
1749826243.177099,POSITION_TARGET_LOCAL_NED,yaw,1.4727582931518555
1749826243.177099,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826243.1771903,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826243.1771903,SERVO_OUTPUT_RAW,time_usec,815684000
1749826243.1771903,SERVO_OUTPUT_RAW,port,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo1_raw,757
1749826243.1771903,SERVO_OUTPUT_RAW,servo2_raw,780
1749826243.1771903,SERVO_OUTPUT_RAW,servo3_raw,760
1749826243.1771903,SERVO_OUTPUT_RAW,servo4_raw,775
1749826243.1771903,SERVO_OUTPUT_RAW,servo5_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo6_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo7_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo8_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo9_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo10_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo11_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo12_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo13_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo14_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo15_raw,0
1749826243.1771903,SERVO_OUTPUT_RAW,servo16_raw,0
1749826243.1772597,ATTITUDE,mavpackettype,ATTITUDE
1749826243.1772597,ATTITUDE,time_boot_ms,815704
1749826243.1772597,ATTITUDE,roll,0.004370572045445442
1749826243.1772597,ATTITUDE,pitch,-0.05892664194107056
1749826243.1772597,ATTITUDE,yaw,1.4727613925933838
1749826243.1772597,ATTITUDE,rollspeed,0.0051877847872674465
1749826243.1772597,ATTITUDE,pitchspeed,-0.005917808040976524
1749826243.1772597,ATTITUDE,yawspeed,-0.0003819224366452545
1749826243.1773171,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826243.1773171,ATTITUDE_QUATERNION,time_boot_ms,815704
1749826243.1773171,ATTITUDE_QUATERNION,q1,-0.7405375838279724
1749826243.1773171,ATTITUDE_QUATERNION,q2,-0.02140335738658905
1749826243.1773171,ATTITUDE_QUATERNION,q3,0.020359262824058533
1749826243.1773171,ATTITUDE_QUATERNION,q4,-0.6713653802871704
1749826243.1773171,ATTITUDE_QUATERNION,rollspeed,0.0051877847872674465
1749826243.1773171,ATTITUDE_QUATERNION,pitchspeed,-0.005917808040976524
1749826243.1773171,ATTITUDE_QUATERNION,yawspeed,-0.0003819224366452545
1749826243.1773171,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826243.1773825,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826243.1773825,ATTITUDE_TARGET,time_boot_ms,815704
1749826243.1773825,ATTITUDE_TARGET,type_mask,0
1749826243.1773825,ATTITUDE_TARGET,q,"[0.740526020526886, 0.021784286946058273, -0.019774312153458595, 0.6713833212852478]"
1749826243.1773825,ATTITUDE_TARGET,body_roll_rate,0.005324497818946838
1749826243.1773825,ATTITUDE_TARGET,body_pitch_rate,-0.026119902729988098
1749826243.1773825,ATTITUDE_TARGET,body_yaw_rate,0.00010097026824951172
1749826243.1773825,ATTITUDE_TARGET,thrust,0.726815402507782
1749826243.1774707,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826243.1774707,GLOBAL_POSITION_INT,time_boot_ms,815704
1749826243.1774707,GLOBAL_POSITION_INT,lat,474001448
1749826243.1774707,GLOBAL_POSITION_INT,lon,85454855
1749826243.1774707,GLOBAL_POSITION_INT,alt,50263
1749826243.1774707,GLOBAL_POSITION_INT,relative_alt,50007
1749826243.1774707,GLOBAL_POSITION_INT,vx,50
1749826243.1774707,GLOBAL_POSITION_INT,vy,498
1749826243.1774707,GLOBAL_POSITION_INT,vz,0
1749826243.1774707,GLOBAL_POSITION_INT,hdg,8438
1749826243.1775384,GPS_RAW_INT,mavpackettype,GPS_RAW_INT
1749826243.1775384,GPS_RAW_INT,time_usec,815696000
1749826243.1775384,GPS_RAW_INT,fix_type,3
1749826243.1775384,GPS_RAW_INT,lat,474001446
1749826243.1775384,GPS_RAW_INT,lon,85454780
1749826243.1775384,GPS_RAW_INT,alt,50249
1749826243.1775384,GPS_RAW_INT,eph,70
1749826243.1775384,GPS_RAW_INT,epv,110
1749826243.1775384,GPS_RAW_INT,vel,501
1749826243.1775384,GPS_RAW_INT,cog,8421
1749826243.1775384,GPS_RAW_INT,satellites_visible,10
1749826243.1775384,GPS_RAW_INT,alt_ellipsoid,50249
1749826243.1775384,GPS_RAW_INT,h_acc,900
1749826243.1775384,GPS_RAW_INT,v_acc,1780
1749826243.1775384,GPS_RAW_INT,vel_acc,400
1749826243.1775384,GPS_RAW_INT,hdg_acc,0
1749826243.1775384,GPS_RAW_INT,yaw,0
1749826243.1776059,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826243.1776059,LOCAL_POSITION_NED,time_boot_ms,815704
1749826243.1776059,LOCAL_POSITION_NED,x,241.70718383789062
1749826243.1776059,LOCAL_POSITION_NED,y,-51.063499450683594
1749826243.1776059,LOCAL_POSITION_NED,z,-50.026878356933594
1749826243.1776059,LOCAL_POSITION_NED,vx,0.5095967054367065
1749826243.1776059,LOCAL_POSITION_NED,vy,4.989420413970947
1749826243.1776059,LOCAL_POSITION_NED,vz,0.008443552069365978
1749826243.1776724,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826243.1776724,POSITION_TARGET_LOCAL_NED,time_boot_ms,815704
1749826243.1776724,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826243.1776724,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826243.1776724,POSITION_TARGET_LOCAL_NED,x,241.71763610839844
1749826243.1776724,POSITION_TARGET_LOCAL_NED,y,-51.07176208496094
1749826243.1776724,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826243.1776724,POSITION_TARGET_LOCAL_NED,vx,0.49879777431488037
1749826243.1776724,POSITION_TARGET_LOCAL_NED,vy,4.968193531036377
1749826243.1776724,POSITION_TARGET_LOCAL_NED,vz,0.00806217547506094
1749826243.1776724,POSITION_TARGET_LOCAL_NED,afx,0.0003494518459774554
1749826243.1776724,POSITION_TARGET_LOCAL_NED,afy,0.5777890086174011
1749826243.1776724,POSITION_TARGET_LOCAL_NED,afz,0.0005289684049785137
1749826243.1776724,POSITION_TARGET_LOCAL_NED,yaw,1.4727647304534912
1749826243.1776724,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826243.1777642,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826243.1777642,SERVO_OUTPUT_RAW,time_usec,815704000
1749826243.1777642,SERVO_OUTPUT_RAW,port,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo1_raw,757
1749826243.1777642,SERVO_OUTPUT_RAW,servo2_raw,780
1749826243.1777642,SERVO_OUTPUT_RAW,servo3_raw,760
1749826243.1777642,SERVO_OUTPUT_RAW,servo4_raw,775
1749826243.1777642,SERVO_OUTPUT_RAW,servo5_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo6_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo7_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo8_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo9_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo10_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo11_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo12_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo13_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo14_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo15_raw,0
1749826243.1777642,SERVO_OUTPUT_RAW,servo16_raw,0
1749826243.1778395,ATTITUDE,mavpackettype,ATTITUDE
1749826243.1778395,ATTITUDE,time_boot_ms,815724
1749826243.1778395,ATTITUDE,roll,0.004486317280679941
1749826243.1778395,ATTITUDE,pitch,-0.05902393162250519
1749826243.1778395,ATTITUDE,yaw,1.4727566242218018
1749826243.1778395,ATTITUDE,rollspeed,0.005625613033771515
1749826243.1778395,ATTITUDE,pitchspeed,-0.004402619786560535
1749826243.1778395,ATTITUDE,yawspeed,0.0009061942109838128
1749826243.177903,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826243.177903,ATTITUDE_QUATERNION,time_boot_ms,815724
1749826243.177903,ATTITUDE_QUATERNION,q1,-0.7405368685722351
1749826243.177903,ATTITUDE_QUATERNION,q2,-0.021478816866874695
1749826243.177903,ATTITUDE_QUATERNION,q3,0.02035648748278618
1749826243.177903,ATTITUDE_QUATERNION,q4,-0.671363890171051
1749826243.177903,ATTITUDE_QUATERNION,rollspeed,0.005625613033771515
1749826243.177903,ATTITUDE_QUATERNION,pitchspeed,-0.004402619786560535
1749826243.177903,ATTITUDE_QUATERNION,yawspeed,0.0009061942109838128
1749826243.177903,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826243.1779888,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826243.1779888,ATTITUDE_TARGET,time_boot_ms,815720
1749826243.1779888,ATTITUDE_TARGET,type_mask,0
1749826243.1779888,ATTITUDE_TARGET,q,"[0.7405213117599487, 0.021887384355068207, -0.01977425254881382, 0.6713852286338806]"
1749826243.1779888,ATTITUDE_TARGET,body_roll_rate,0.005553767085075378
1749826243.1779888,ATTITUDE_TARGET,body_pitch_rate,0.001256108283996582
1749826243.1779888,ATTITUDE_TARGET,body_yaw_rate,3.0040740966796875e-05
1749826243.1779888,ATTITUDE_TARGET,thrust,0.7267934083938599
1749826243.1780515,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826243.1780515,GLOBAL_POSITION_INT,time_boot_ms,815720
1749826243.1780515,GLOBAL_POSITION_INT,lat,474001449
1749826243.1780515,GLOBAL_POSITION_INT,lon,85454865
1749826243.1780515,GLOBAL_POSITION_INT,alt,50263
1749826243.1780515,GLOBAL_POSITION_INT,relative_alt,50007
1749826243.1780515,GLOBAL_POSITION_INT,vx,50
1749826243.1780515,GLOBAL_POSITION_INT,vy,498
1749826243.1780515,GLOBAL_POSITION_INT,vz,0
1749826243.1780515,GLOBAL_POSITION_INT,hdg,8438
1749826243.1781063,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826243.1781063,LOCAL_POSITION_NED,time_boot_ms,815720
1749826243.1781063,LOCAL_POSITION_NED,x,241.71548461914062
1749826243.1781063,LOCAL_POSITION_NED,y,-50.98398971557617
1749826243.1781063,LOCAL_POSITION_NED,z,-50.02689743041992
1749826243.1781063,LOCAL_POSITION_NED,vx,0.5097019672393799
1749826243.1781063,LOCAL_POSITION_NED,vy,4.988792419433594
1749826243.1781063,LOCAL_POSITION_NED,vz,0.008363699540495872
1749826243.178167,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826243.178167,POSITION_TARGET_LOCAL_NED,time_boot_ms,815720
1749826243.178167,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826243.178167,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826243.178167,POSITION_TARGET_LOCAL_NED,x,241.7254638671875
1749826243.178167,POSITION_TARGET_LOCAL_NED,y,-50.99214553833008
1749826243.178167,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826243.178167,POSITION_TARGET_LOCAL_NED,vx,0.4983481168746948
1749826243.178167,POSITION_TARGET_LOCAL_NED,vy,4.968295097351074
1749826243.178167,POSITION_TARGET_LOCAL_NED,vz,0.008081244304776192
1749826243.178167,POSITION_TARGET_LOCAL_NED,afx,-0.0010139965452253819
1749826243.178167,POSITION_TARGET_LOCAL_NED,afy,0.5792872905731201
1749826243.178167,POSITION_TARGET_LOCAL_NED,afz,0.0009134307038038969
1749826243.178167,POSITION_TARGET_LOCAL_NED,yaw,1.472769021987915
1749826243.178167,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826243.178252,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826243.178252,SERVO_OUTPUT_RAW,time_usec,815724000
1749826243.178252,SERVO_OUTPUT_RAW,port,0
1749826243.178252,SERVO_OUTPUT_RAW,servo1_raw,759
1749826243.178252,SERVO_OUTPUT_RAW,servo2_raw,778
1749826243.178252,SERVO_OUTPUT_RAW,servo3_raw,762
1749826243.178252,SERVO_OUTPUT_RAW,servo4_raw,773
1749826243.178252,SERVO_OUTPUT_RAW,servo5_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo6_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo7_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo8_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo9_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo10_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo11_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo12_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo13_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo14_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo15_raw,0
1749826243.178252,SERVO_OUTPUT_RAW,servo16_raw,0
1749826243.1783323,ATTITUDE,mavpackettype,ATTITUDE
1749826243.1783323,ATTITUDE,time_boot_ms,815744
1749826243.1783323,ATTITUDE,roll,0.004606293048709631
1749826243.1783323,ATTITUDE,pitch,-0.05911000072956085
1749826243.1783323,ATTITUDE,yaw,1.4727482795715332
1749826243.1783323,ATTITUDE,rollspeed,0.006044653709977865
1749826243.1783323,ATTITUDE,pitchspeed,-0.0048773204907774925
1749826243.1783323,ATTITUDE,yawspeed,-0.0008864928968250751
1749826243.1784053,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826243.1784053,ATTITUDE_QUATERNION,time_boot_ms,815744
1749826243.1784053,ATTITUDE_QUATERNION,q1,-0.7405373454093933
1749826243.1784053,ATTITUDE_QUATERNION,q2,-0.02155204489827156
1749826243.1784053,ATTITUDE_QUATERNION,q3,0.02034817636013031
1749826243.1784053,ATTITUDE_QUATERNION,q4,-0.6713612675666809
1749826243.1784053,ATTITUDE_QUATERNION,rollspeed,0.006044653709977865
1749826243.1784053,ATTITUDE_QUATERNION,pitchspeed,-0.0048773204907774925
1749826243.1784053,ATTITUDE_QUATERNION,yawspeed,-0.0008864928968250751
1749826243.1784053,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826243.1784735,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826243.1784735,ATTITUDE_TARGET,time_boot_ms,815744
1749826243.1784735,ATTITUDE_TARGET,type_mask,0
1749826243.1784735,ATTITUDE_TARGET,q,"[0.7405164241790771, 0.021964216604828835, -0.01985093392431736, 0.6713858842849731]"
1749826243.1784735,ATTITUDE_TARGET,body_roll_rate,0.005120374262332916
1749826243.1784735,ATTITUDE_TARGET,body_pitch_rate,-0.02673930674791336
1749826243.1784735,ATTITUDE_TARGET,body_yaw_rate,0.00017398595809936523
1749826243.1784735,ATTITUDE_TARGET,thrust,0.7268233299255371
1749826243.1785293,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826243.1785293,GLOBAL_POSITION_INT,time_boot_ms,815744
1749826243.1785293,GLOBAL_POSITION_INT,lat,474001450
1749826243.1785293,GLOBAL_POSITION_INT,lon,85454881
1749826243.1785293,GLOBAL_POSITION_INT,alt,50263
1749826243.1785293,GLOBAL_POSITION_INT,relative_alt,50007
1749826243.1785293,GLOBAL_POSITION_INT,vx,50
1749826243.1785293,GLOBAL_POSITION_INT,vy,498
1749826243.1785293,GLOBAL_POSITION_INT,vz,0
1749826243.1785293,GLOBAL_POSITION_INT,hdg,8438
1749826243.1785784,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826243.1785784,LOCAL_POSITION_NED,time_boot_ms,815744
1749826243.1785784,LOCAL_POSITION_NED,x,241.7279510498047
1749826243.1785784,LOCAL_POSITION_NED,y,-50.864742279052734
1749826243.1785784,LOCAL_POSITION_NED,z,-50.02690124511719
1749826243.1785784,LOCAL_POSITION_NED,vx,0.5095610618591309
1749826243.1785784,LOCAL_POSITION_NED,vy,4.987817764282227
1749826243.1785784,LOCAL_POSITION_NED,vz,0.008433319628238678
1749826243.1786318,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826243.1786318,POSITION_TARGET_LOCAL_NED,time_boot_ms,815744
1749826243.1786318,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826243.1786318,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826243.1786318,POSITION_TARGET_LOCAL_NED,x,241.7371826171875
1749826243.1786318,POSITION_TARGET_LOCAL_NED,y,-50.87272262573242
1749826243.1786318,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826243.1786318,POSITION_TARGET_LOCAL_NED,vx,0.4976377785205841
1749826243.1786318,POSITION_TARGET_LOCAL_NED,vy,4.9684624671936035
1749826243.1786318,POSITION_TARGET_LOCAL_NED,vz,0.008085053414106369
1749826243.1786318,POSITION_TARGET_LOCAL_NED,afx,-0.0009140669135376811
1749826243.1786318,POSITION_TARGET_LOCAL_NED,afy,0.5814425945281982
1749826243.1786318,POSITION_TARGET_LOCAL_NED,afz,0.000642887782305479
1749826243.1786318,POSITION_TARGET_LOCAL_NED,yaw,1.4727755784988403
1749826243.1786318,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826243.1787121,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826243.1787121,SERVO_OUTPUT_RAW,time_usec,815744000
1749826243.1787121,SERVO_OUTPUT_RAW,port,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo1_raw,757
1749826243.1787121,SERVO_OUTPUT_RAW,servo2_raw,780
1749826243.1787121,SERVO_OUTPUT_RAW,servo3_raw,760
1749826243.1787121,SERVO_OUTPUT_RAW,servo4_raw,775
1749826243.1787121,SERVO_OUTPUT_RAW,servo5_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo6_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo7_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo8_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo9_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo10_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo11_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo12_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo13_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo14_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo15_raw,0
1749826243.1787121,SERVO_OUTPUT_RAW,servo16_raw,0
1749826243.1787932,ATTITUDE,mavpackettype,ATTITUDE
1749826243.1787932,ATTITUDE,time_boot_ms,815764
1749826243.1787932,ATTITUDE,roll,0.0047255028039216995
1749826243.1787932,ATTITUDE,pitch,-0.059109725058078766
1749826243.1787932,ATTITUDE,yaw,1.4727191925048828
1749826243.1787932,ATTITUDE,rollspeed,0.006276080850511789
1749826243.1787932,ATTITUDE,pitchspeed,0.002318107057362795
1749826243.1787932,ATTITUDE,yawspeed,-0.0014087521703913808
1749826243.17885,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826243.17885,ATTITUDE_QUATERNION,time_boot_ms,815764
1749826243.17885,ATTITUDE_QUATERNION,q1,-0.7405458688735962
1749826243.17885,ATTITUDE_QUATERNION,q2,-0.021595794707536697
1749826243.17885,ATTITUDE_QUATERNION,q3,0.020308373495936394
1749826243.17885,ATTITUDE_QUATERNION,q4,-0.6713516712188721
1749826243.17885,ATTITUDE_QUATERNION,rollspeed,0.006276080850511789
1749826243.17885,ATTITUDE_QUATERNION,pitchspeed,0.002318107057362795
1749826243.17885,ATTITUDE_QUATERNION,yawspeed,-0.0014087521703913808
1749826243.17885,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826243.1789129,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826243.1789129,ATTITUDE_TARGET,time_boot_ms,815760
1749826243.1789129,ATTITUDE_TARGET,type_mask,0
1749826243.1789129,ATTITUDE_TARGET,q,"[0.740513026714325, 0.02202402614057064, -0.019859731197357178, 0.6713874340057373]"
1749826243.1789129,ATTITUDE_TARGET,body_roll_rate,0.004958026111125946
1749826243.1789129,ATTITUDE_TARGET,body_pitch_rate,0.0003588870167732239
1749826243.1789129,ATTITUDE_TARGET,body_yaw_rate,0.00016939640045166016
1749826243.1789129,ATTITUDE_TARGET,thrust,0.7268214225769043
1749826243.1789675,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826243.1789675,GLOBAL_POSITION_INT,time_boot_ms,815760
1749826243.1789675,GLOBAL_POSITION_INT,lat,474001451
1749826243.1789675,GLOBAL_POSITION_INT,lon,85454891
1749826243.1789675,GLOBAL_POSITION_INT,alt,50263
1749826243.1789675,GLOBAL_POSITION_INT,relative_alt,50007
1749826243.1789675,GLOBAL_POSITION_INT,vx,50
1749826243.1789675,GLOBAL_POSITION_INT,vy,498
1749826243.1789675,GLOBAL_POSITION_INT,vz,0
1749826243.1789675,GLOBAL_POSITION_INT,hdg,8438
1749826243.1790152,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826243.1790152,LOCAL_POSITION_NED,time_boot_ms,815760
1749826243.1790152,LOCAL_POSITION_NED,x,241.7362518310547
1749826243.1790152,LOCAL_POSITION_NED,y,-50.785255432128906
1749826243.1790152,LOCAL_POSITION_NED,z,-50.026885986328125
1749826243.1790152,LOCAL_POSITION_NED,vx,0.5095050930976868
1749826243.1790152,LOCAL_POSITION_NED,vy,4.987242698669434
1749826243.1790152,LOCAL_POSITION_NED,vz,0.008394110947847366
1749826243.1793036,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826243.1793036,POSITION_TARGET_LOCAL_NED,time_boot_ms,815760
1749826243.1793036,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826243.1793036,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826243.1793036,POSITION_TARGET_LOCAL_NED,x,241.7449951171875
1749826243.1793036,POSITION_TARGET_LOCAL_NED,y,-50.79310607910156
1749826243.1793036,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826243.1793036,POSITION_TARGET_LOCAL_NED,vx,0.4971736967563629
1749826243.1793036,POSITION_TARGET_LOCAL_NED,vy,4.96858549118042
1749826243.1793036,POSITION_TARGET_LOCAL_NED,vz,0.008069789968430996
1749826243.1793036,POSITION_TARGET_LOCAL_NED,afx,-0.0015769866295158863
1749826243.1793036,POSITION_TARGET_LOCAL_NED,afy,0.582408607006073
1749826243.1793036,POSITION_TARGET_LOCAL_NED,afz,0.0007289324421435595
1749826243.1793036,POSITION_TARGET_LOCAL_NED,yaw,1.4727798700332642
